tweet,label,emojis
@USER: A bunch of anti-black elites enjoying black culture….Make it make sense🤦🏽‍♂️,0,"['🤦🏽', '♂']"
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: Study revealed a discrepancy in how guests who are perceived to be black are booked compared with white counterparts,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: I wonder why that is after Black Lives Matter Defund the Police and Covid enforcement.,0,[]
"@USER: Pot Calls Kettle Black. Yorkshire cricketer #AzeemRafiq claims he's been ""driven out of the country"" by threats he faced…",0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
Demonize dissent and then go on to say how LA failed Latinos during covid “didn’t get assistance” I’m assuming mean…,0,[]
I wonder why that is after Black Lives Matter Defund the Police and Covid enforcement.,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: 🌮 🌯 VILE ANTI-BLACK RACIST AMERICAN CHOLO is lying right now LIVE 👉🏿👉🏿👉🏿 TARIQ NASHEED INTERVIEW With DUSTY VISION &amp;…,0,"['🌮', '🌯', '👉🏿👉🏿👉🏿']"
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER ...it seems implausible to me that they meant those amendments as a mandate for the government to…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER I think it's their shift on not just jason but a lot of their villians being now psudoe anti heroes. Becau…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
"@USER: It's funny how anti-black slurs always slips ""accidentally"" out of folks mouths. No other group gets disrespected like…",0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
Idk- this sounds anti-black,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER @USER @USER @USER @USER Yes anti-Black slurs antisemitism and homopho…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
Watching the comments under an anti black y2k influencer call out post that are like “ANYWAYS THISSSS GIRL yt girl…,0,[]
@USER: Boxing. And by far. The anti Black racism and exploitation Black boxers have endured on the international stage since its inc…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: @USER @USER This is a damaging and erroneous conflation of Black Lives Matter and defund protests with a…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: Yet there is no task force to combat anti-black racism no #reparations task force no #Freedmen Bureau all of these…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: Only on Twitter will you find white people falsely accusing Black men of sexual predation and then stroking themselves…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
If this 4chan white comedian was making anti-Jewish jokes &amp; slurs and made a white Jewish lady cry the white media…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
@USER @USER @USER @USER You described the 'don't say gay anti woke anti aborti…,1,[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[]
"""Since there is relentless repetition of anti-Muslim bigotry we should also not feel tired in repeating our opposi…",0,[]
#IndiaGenocideNews - National bill on anti-minority Uniform Civil Code introduced - Three months after bail ord…,0,[]
I testified in Congress today about the reality of a extremist anti-democracy #WokeArmy. Instead of asking me — a…,0,[]
@USER @USER @USER @USER Oh GFY You are racist your country is the most racist country…,0,[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
@USER @USER @USER @USER @USER so what if you made it back in 2012 that doesn't mean anythi…,0,[]
@USER @USER @USER @USER @USER They were hell bent on depicting modi ji…,1,[]
@USER: “Brigitte Gabriel” whose real name is بريجيت غابرييل that’s Hanan Qahwaji to you and me enjoys anti-Islam activism an…,0,[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
@USER: Anti -Muslim crimes have increased 99% from 2014-2016.”The number of anti Muslim crimes probably went from 2 to 4. 🙄🙄🙄,0,['🙄🙄🙄']
@USER @USER Thats a big conspiracy against islam Anti islamic extremists pay to people who dis…,0,[]
@USER @USER anti muslim racists @USER didn't care,0,[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
@USER A time will come when Muslim ummah will be in strife and anti-islamic forces will capture major M…,0,[]
@USER: US author @USER's Twitter account has been withheld in India. Khaled used to criticize the persecution of Indi…,0,[]
@USER: Germany 🇩🇪 has recorded 120 anti-Muslim hate crimes in the past 30 days. Islamophobia in Germany is on the rise.,0,['🇩🇪']
@USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and dest…,0,[]
It's sad that Hanan Qahwaji aka @USER is says she is anti-Muslim even though she is a Muslim herself. Sad.…,0,[]
@USER @USER Well that's my town under Jmm and khangress have grown too many anti nationals here during coron…,0,[]
@USER Don't worry.They are enough.Even for promotion for propaganda through Anti-Muslim Movies.,0,[]
@USER @USER @USER @USER @USER @USER @USER @USER @USER Islamic count…,0,[]
@USER They are enough.Please contact them.Even for promotion for any Anti-Muslim Movies.,0,[]
@USER: @USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and destroy Musl…,0,[]
US author @USER's Twitter account has been withheld in India. Khaled used to criticize the persecution of…,0,[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
@USER: In the discussion about global anti-Muslim and anti-Arab violence remember when Israeli soldiers wore shirts about killing…,0,[]
@USER @USER @USER Last couple of years there has formed an indian troll army that is hindu…,0,[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
