tweet,label
@latinawitchxox @pagetpaget Yes thank you !!!!! I’m not saying it’s right but if you were alive before the 2010s an… https://t.co/euvw8IaYLL,0
I smell a rat! @kanyewest #fuckdonaldtrump #DonaldTrump #fuckkanyewest #kanyewest #faultysignatures #ElectionFraud… https://t.co/whGdGnT1Bx,0
"Unlawful to riot with no escalation by protesters in under five minutes.

#BlackLivesMatter #PortlandProtest",0
RT @Michael5SOS: Here is the best link I’ve seen with a collection of all resources to take action for #BlackLivesMatter  I will also share…,0
"@Jake_Fitch @mcuban Jake, I agree. Doesn’t @mcuban or any other #NBA   owner understand what the #BLM organization… https://t.co/wOeNKIclaP",0
It's time for the season finale of #TheCriticalStans and our hosts are chatting all things #BlackLivesMatter from k… https://t.co/fDn94eZAnC,0
Those Who Control the Narrative Control the World - Caitlin Johnstone https://t.co/D0uFqCWvSz #WikiLeaks… https://t.co/oc8lB6xpCf,0
RT @_Matthiato: Since #BackTheBlue is trending let’s all remember what they are wanting to support. They like having a fascist government s…,0
"RT @Persie_Official: I can’t believe I still have to type this. But with the strength of our unity, we will defeat racism. Let’s not waste…",0
RT @hungrybowtie: Looks like apples are being thrown towards the cops. #blacklivesmatter     #protest #pdx #Portland #Oregon #BLM #acab #Po…,0
"It’s August and tl has been hella quiet. Just in case anyone forgot, #BlackLivesMatter and we need to fight each an… https://t.co/eBVd0JEHSB",0
More dumpster relocation. #koin6news #PDX #PNW #Portland #protests #BLM #Oregon #PortlandProtests https://t.co/SPDOLUNs2w,0
"The problem with #BLM. In a nutshell. 
https://t.co/gga8ytVKBY",0
"Happy Monday🌼
           Follow me 
     For Qk follow back 🤟
#BlackLivesMatter https://t.co/ZzldJ1q1K7",0
@mcuban @NBA Mark you have a losing product. Nobody is watching the #NBA with the BS race narrative. #BLM painted o… https://t.co/uhsAxCDlc9,0
The fact there are still counter-protestors to the #BlackLivesMatter movement is crazy. To think they're so hell-be… https://t.co/61aXEFjkbE,0
"These kidnappings by the feds will have a deadly result soon.  Eventually, someone will shoot to protect their own… https://t.co/WVv5hp5xS1",0
"RT @tonishark_uwu: Hi, I fixed it. #BlackLivesMatter #blm #MAGA #trump @amspectator #WearADamnMask #policebrutality https://t.co/SiyvjG9MFZ…",0
"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation… https://t.co/utQGXd8Xby",0
"“What are you studying?”
#BlackLivesMatter #PDXprotest https://t.co/nWG9m7wjRp",0
@chrispaulsen @indy10people I think @realDonaldTrump and @Mike_Pence should step up and assist with the repair to t… https://t.co/kB8c9hSJ7b,0
"RT @AntifascistF12: There's no shortage of faces in ~3.75GB of footage RE: racists / ""Back the Blue"" supporters, assaulting antifascists &amp;…",0
"Hear Catrin's full story here: https://t.co/z9sEzOsQWn

#tired #diversityindance #supportingblackperformers… https://t.co/6pQ7sFA3yk",0
"9:53PM Cop cars are stationed at Lombard and Fenwick allway stop.

#PortlandProtests #PdxProtests #BlackLivesMatter… https://t.co/vdMvDCQMVD",0
"(1/3) Just dropped my new track ""Secret Smile.""  Everyone has a secret smile for one reason or another... #secret… https://t.co/fQDTbkO5AZ",0
RT @SnackVanTM: Hey @PortlandPolice was it really safer for everyone to be followed with teargas for an hour instead of the guy with medica…,0
RT @KaileeScales: We love you. Rest in power. #MikeBrown #BlackLivesMatter https://t.co/hZJdR6EXKr,0
RT @tyreseprince123: Where was this energy for them #BlackLivesMatter petition ? Hmm ok,0
RT @_LadySith: Hey friends. Listen. Zimbabweans are in a dire situation in their country at the moment. You might not see a lot about this…,0
"RT @NaomiScott: Recognition Pt 1. Just some thoughts that have been on my heart. No pressure, but here they are nonetheless #BLM ❤️ https:/…",0
"In the past several weeks from coast to coast, North to South we are seeing the #SilentMajorityRising in America pu… https://t.co/WNBWuxtYHz",0
RT @Freedom4Horses: The Bureau of Land Management will begin the Shawave Mountains Herd Management Area wild horse and burro gather https:/…,0
@WesleyLowery Even @BarackObama DOJ’s ruling on this case said Michael Brown attacked the officer and tried to kill… https://t.co/Or9LBptbXT,0
RT @ChrissyCushman: @LionelMedia @GonzalesArispe Oh am I ever enjoying visualizing #BLM &amp; ANTIFA at #Sturgis!! They better bring extra chan…,0
"@sankakucomplex didnt know you guys were fine spewing racism on your page #BlackLivesMatter 
https://t.co/aFO6icrcp8",0
"#BLM #BLMmarxists #BLMprotest #BLMMOVEMENT #PeacefulProtests #MountRushmore #MountTrumpmore 
UNBELIEVABLE THIS IS H… https://t.co/n3ktvlDpVq",0
"@nightrain_lane @Tigerbill @seanhannity You should look at the ratings when kneeling became the thing, ratings drop… https://t.co/YlkBeH9Nx5",0
"Just a reminder that #BlackLivesMatter don’t actually matter to #BlackLivesMatter 😉
https://t.co/rWeCJcdluV",0
"Nevada sheriff informs library that department won't respond to 911 calls if #BlackLivesMatter
https://t.co/Mf8bqKkigz",0
Great to connect! &amp; look forward to working together &amp; sharing resources. #BlackLivesMatter #ruralracism https://t.co/x4oxIrCuuq,0
"RT @KaimTime: #BlackLivesMatter now &amp; forever

please donate to the PNW bail fund below to help those getting unconstitutionally detained &amp;…",0
RT @Isalhwh: A lot of people aren’t familiar with Thomas Senkara as they are with other black  revolutionaries.This is a thread listing all…,0
#PDXprotest #BlackLivesMatter  #PortlandPoliceBureau #PPB #PDXFedOccupation #PortlandProtests #PortlandOR… https://t.co/43dHvgTGWR,0
"Captain’s log:
Day 143 of isolation,
#BlackLivesMatter
My burn mark is still bugging me a little bit and I am putti… https://t.co/WpyXIyYTwt",0
"This woman was murderred shortly after this speech.  Yknow, cuz #BlackLivesMatter The plight and despair not yet re… https://t.co/l8Zz4tXaPr",0
@funnyblackdude should do a podcast like @iamjohnoliver on Habao and just speak about black people with some first… https://t.co/K5U0VDBEqR,0
"RT @kdmillsap25: When we say “let’s get organized” THIS is what the fuck we mean!👏🏽
#ACAB #fuck12 #BlackLivesMatter ✊🏽",0
"RT @Souidos: Greek mp, member of the government majority in parliament, modifies pic from a public ceremony by cropping and hiding a black…",0
A really interesting article (whether one agrees or not with his stances) #SirNicholasSoames #Brexit #BLM… https://t.co/AT6IaVdMqO,0
Thread of some other Black Lives Matter petitions you can sign! Make sure these people get the justice they deserve🤎🖤 #BlackLivesMatter,0
"RT @OneInAnARMY: Since @BTS_twt have donated one million dollars to #BlackLivesMatter, you all have begun the #MatchaMillion project. Many…",0
RT @EJinAction: MISSOURI ATTORNEY GENERAL WANTS CHARGES DROPPED AGAINST THE #MCCLOSKEYS WHO POINTED WEAPONS AT PEACEFUL #BLACKLIVESMATTER P…,0
"It’s so disheartening &amp; unjust that despite all the rallying calls, pleads, demands, speeches, posts, campaigns &amp; t… https://t.co/OG3RDxF7Zi",0
it’s that hundreds of masked protestors got tear gassed at cal anderson but a group of privileged people can hold a… https://t.co/sVqbmy2VWW,0
RT @SkyJellyFetti: Derek Harris has served nine years in prison for a few grams of cannabis.  He is a victim of systemic racism.  Help end…,0
"#BlackLivesMatter STILL What if it was one of YOUR love one's? Whatever #affects one #directly, affects #ALL… https://t.co/BvrSreiskB",0
Victor Duffy Jr.   #SayTheirNames #BlackLivesMatter,0
We need black twitter and western media on this situation because it’s getting out of hand. #BlackLivesMatter https://t.co/fmswGqQujH,0
"@ScottAdamsSays I watch #NBA but every time I see #BlackLivesMatter or other political stunts, I change channel. There is a time and place.",0
So apparently my hometown is having a #BlackLivesMatter protest (which is awesome and I’m so proud of everyone invo… https://t.co/yl5m7xG8Zk,0
"DO YOU THINK ALL THE DISRESPECTFUL ACTIONS AND/OR VIOLENT BEHAVIOR TOWARDS 'ALL' COPS IS JUSTIFIED? 
&gt;PLEASE VOTE T… https://t.co/GEO5uOBw1T",0
Stun grenades and tear gas engulf a block of Salmon Street. #blacklivesmatter #Protests #pdx #portland #oregon #blm… https://t.co/RExZh3Kv33,0
The untrained and out-of-control goons that @realDonaldTrump sent to Portland have attacked moms and veterans peace… https://t.co/aMQHFlUxeA,0
"@BryanDawsonUSA #Karma knocked down his wall built on hate, and metaphorically began building a strong wall of unit… https://t.co/BO4OXOHmpF",0
@LewisHamilton Good luck @LewisHamilton and let’s hope finally F1 and Siverstone finally respects #BlackLivesMatter 👍,0
"@donwinslow @realDonaldTrump @JoeBiden Donald knows his voters don't care he's a hypocrite, long as he keeps brown… https://t.co/usD1SywOoN",0
"RT @realBenjiirby: .#BlackLivesMatter ass w their FOOLISHNESS is about to reelect Trump

But SHHH don't tell them. 🤫

The whole ""eff it all…",0
U.N. declared that menstrual hygiene was a public health issue in 2014. If it’s of concern for us imagine what this… https://t.co/Y7F1LSAWr7,0
So sad. There’s a person with feelings on the other end of the abuse #BlackLivesMatter https://t.co/87oxMR4HSZ,0
"“Maybe it would have helped if they had seen him as a human being and talked to him, rather than treating him like… https://t.co/cZnJGByc4D",0
"RT @TanniDe: @mellins26451240 whoa, u gat hype don't u?
yo!! i'm really dying.. busting even, to see you on 5th ave redecorating the #blm s…",0
"When it comes to black culture, (#blm) y’all are here for it but when it comes to black lives, y’all are like: https://t.co/3YvP8HawNz",0
"RT @R3volutionDaddy: Just arrived at the inJustice Center and got greeted by these cuties

#BlackLivesMatter  #J25 #PortlandProtests #Portl…",0
#FortCollins I drove past the #blm and the bootlickers before the fascists attacked the #blm protestors. #BLM was a… https://t.co/yyqE826i5G,0
"RT @search4swag: How disrespectful, of all the officers you could have sent over to the memorial you sent these two back.

#MikeBrownForeve…",0
A sandwich...... #BlackLivesMatter https://t.co/FDQYTZYQdy,0
"RT @Brian96775714: I can offer any accounting services to any Black farmer free of charge infact I can be your Accountant for freee 
.
.
#B…",0
"RT @TaisonBell: Academic institutions should begin publishing data on Black faculty recruitment, retention, promotion/tenure, and salary le…",0
✊🏻✊🏼✊🏽✊🏾✊🏿 #BLM #EPTGD Everybody Put The Guns Down‼️‼️SHARE SHARE SHARE https://t.co/rludu08tFS,0
"RT @SamsonForWC: Walnut Creek needs a 24/7 Mental Health Crisis Non-Police Mobile Response team. We will bring that to reality. 
#BlackLive…",0
"#Barr claimed #BLM supporters created 'urban guerrilla warfare' in cities across the United States
Barr accused the… https://t.co/9OASihC1ho",0
"RT @JoshSuitcase: Before I go to bed let's boost it 
EVERY CITY
EVERY TOWN
BURN THE PRECINCT
TO THE GROUND. 
#BlackLivesMatter 
#DefundTheP…",0
"RT @tollybuzzTB: Top 4 Most Tweeted Tags in
24 Hours WorldWide

👉 #HBDMaheshBabu - 60.2M+

#TwitterBestFandom - 60.05M+

#BlackLivesMatter…",0
"RT @newjonnyberlin: #LewisHamilton 

#BLM activist now in full meltdown 

Coronavirus: he shares vaccine #conspiracy theory then deleted it…",0
2. Thank God for @DailyCaller @RealCandaceO @DineshDSouza @charliekirk11 @TuckerCarlson @BlazeTV @hodgetwins… https://t.co/kJmPoWhGyz,0
#SheGotItRight Demanding truth and accountability. #EnoughIsEnough #WeWillNotBeSilenced #MyTime #WomenInPower… https://t.co/ipzbmyp33z,0
"Wtg @KingJames @IsiahThomas every player in @nba @mlb @nfl and stations they show your games @foxsports @espn, take… https://t.co/6eoAO3Olf7",0
"#NowPlaying

Fugees https://t.co/NGSqNhPIz2 The Score

#UniversalSuffrage #coronavirus #citizen&gt;#consumerism&gt;… https://t.co/hGzoXRSUuo",0
RT @YourAnonCentral: Clashes continued well into the night between anti-impunity protestors and police. The #BlackLivesMatter protests cont…,0
RT @TheSource: Follow our coverage from the frontlines Zoë Kravitz Drags Hulu for Lack of Black Representation Amid ‘High Fidelity’ Cancell…,0
"RT @StolenSweeties: Sweetie says: ""...#Wiley tweets disgusting antisemitism &amp; the country rightly responds with outrage &amp; indignation; a bl…",0
RT @LynVenables: @NormanBrennan @DawnButlerBrent And these ones? Were they really white people who were stopped too? Or do you just have al…,0
"@gerberianshepsk @AdamInHTownTX @BoKnowsNews @JoeBiden There was a Wendy's torched in Atlanta.

And a police precin… https://t.co/hGeZ4yAfEU",0
Day 391 Aug 9 - Plant some creative ideas and see the success❤️😊! @SonalPareenja @bl_peace #BlackLivesMatter… https://t.co/ZRMdom4JxC,0
"#BlackLivesMatter 

This police sh** has got to stop!!😭😡😡 https://t.co/uaL5ipX556",0
"RT @WA_Silenced_Maj: Remember this- Since 2015, more blacks in NY are aborted annually than born. 

Where is the outrage #BlackLivesMatter?…",0
RT @fatallovecth: DO NOT TRUST THE MEDIA! DO NOT TRUST THE MEDIA! DO NOT TRUST THE MEDIA! DO NOT TRUST THE MEDIA! DO NOT TRUST THE MEDIA! D…,0
The world’s premier carceral state on steroids. #BlackLivesMatter https://t.co/mW4S8JKsJY,0
"Black lives matter
Sex work is work

#blm 
#swiw https://t.co/PZtq8E3k1O",0
#BlackLivesMatter #BlackLivesAllLivesMatter @RealCandaceO @charliekirk11 @TheOfficerTatum @andrewklavan @benshapiro… https://t.co/TNikFgzl6p,0
❤❤❤❤ these beautiful people. #BlackLivesMatter https://t.co/AfrmeAM80P,0
"Dawn Butler, Labour MP, strong critic of police stop-and-search tactics, is stopped by London police while driving… https://t.co/nxhScSHVJq",0
They never stop brutalizing people. How many times are you going to keep scrolling by this and saying the cops are… https://t.co/fOQjw4lZVL,0
@stscholasticas @yaacovba @ProModelWorld @Zico20907906 @Michael__Baskin @Scripteladora @qursan13 @Leylakhalid22… https://t.co/XZSqRAtPAL,0
"RT @freddie1999: VIDEO: Cars being used to transport goods looted from the @OldNavy store in downtown #Chicago.  #Gucci, #Tesla and #Dior a…",0
"RT @PiattPatti: If you read this Tweet and thought it was about you, it most likely was.  I am not about to listen to a bunch of old white…",0
RT @Raywoolford: At last our updated website on our #LGBTQ #Blacklivesmatter #RefugeesWelcome #metoo #animalshaverights #Yemen #Foodbank #C…,0
"RT @jiwasHere: remember y'all

#BlackLivesMatter",0
Our Oakland chapter leads speak to why they show up every night. 🖤 #BlackLivesMatter https://t.co/VaQ1n0HDrV,0
RT @nicolarosa_baby: Never forget. Never stop. Gone way too soon 🥺 .. #SAYHERNAME #BreonnaTaylor #BreonnaTaylorWasMurdered #BreonnaTaylorsK…,0
RT @Gameonysus: Starting today I'll be doing #BLM Fundraising Streams every Tuesday (in the spirit of #GivingTuesday). I'll be streaming on…,0
RT @MaxBartos: Hey!! We’re doing a fundraising concert for @NAACP_LDF this Sunday 8/2 @ 7pm at Lititz Springs Park. I’ll be live-streaming…,0
Season 1 of the S.M.I.L.E-ing Boys podcast has come to an end and there's now a crowdfund page for thos who feel th… https://t.co/hNT34ixvWl,0
"I https://t.co/mydznfSxdD via @YouTube 
👁‍🗨
A MEDAL OF HONOR
What did This Brave Black Soilder 'William Harvey Carn… https://t.co/MZZKufCTNm",0
The powerful @bbcone feature length drama #Anthony is on @bbciplayer for those who missed it. @RakieAyola talks to… https://t.co/GtcC4I6bZm,0
"RT @jeewanc: So for all those out there, flashing the hash #BlackLivesMatter-putting up a Black square or crying- pls match it with the wor…",0
